蘭城晶英酒店,"2,316","45,258",64.25%,"6,244","282,584,709","361,250,740","737,551,374",749,"2,126",314,303,"3,492",,
Silks Place Yilan,,,,,,,,,,,,,,
娜路彎大酒店,"3,312","70,546",70.03%,"3,601","254,065,692","122,056,454","438,318,880","1,078",605,477,580,"2,740",,
Formosan Naruwan Hotel & Resort Taitung,,,,,,,,,,,,,,
耐斯王子大飯店,"2,940","54,866",61.35%,"2,616","143,527,733","200,200,088","361,700,994",758,"1,068",365,183,"2,374",,
Nice Prince Hotel,,,,,,,,,,,,,,
帝景飯店,720,"12,452",56.86%,"2,940","36,606,988","69,800","36,723,105",72,30,47,114,263,,
Dijin Hotel,,,,,,,,,,,,,,
福朋喜來登飯店,"1,512","35,986",78.25%,"2,882","103,715,548","62,040,102","186,052,542",390,519,222,106,"1,237",,
"Four Points By Sheraton Taipei, Zhonghe",,,,,,,,,,,,,,
碧特弗大飯店,648,"15,371",77.99%,"2,415","37,128,303","5,864,764","42,993,067",144,132,120,0,396,,
Beautiful Hotel,,,,,,,,,,,,,,
美麗春天大飯店,408,"9,914",79.89%,"2,436","24,146,683","4,985,332","29,132,015",120,96,36,0,252,,
Beautiful Hotel,,,,,,,,,,,,,,
遠百企業觀光旅館,480,"1,687",11.55%,"1,661","2,802,800",0,"2,802,800",153,10,113,0,276,,
Far Eastem Geant Tourist Hotel,,,,,,,,,,,,,,
幼獅大飯店,648,"4,972",25.23%,"1,808","8,990,461",0,"9,808,951",45,12,24,35,116,,
Lion Hotel,,,,,,,,,,,,,,
山泉大飯店,"2,004","39,218",64.34%,"2,097","82,231,157","16,052,631","102,395,345",432,168,72,0,672,,
Sun Spring Resort,,,,,,,,,,,,,,
桂田酒店台東,290,"1,997",22.21%,"2,181","4,355,388","5,378,180","9,733,568",10,30,20,0,60,,
QUEENAPLAZA HOTEL TAITUNG,,,,,,,,,,,,,,
寶華大飯店,936,"9,690",34.04%,"1,627","15,768,322","1,498,965","17,387,287",148,25,36,0,209,,
Bowa Hotel,,,,,,,,,,,,,,
長榮桂冠酒店(基隆),"1,680","40,146",78.56%,"2,308","92,643,720","46,390,070","172,565,482",335,245,163,92,835,,
Evergreen Laurel Hotel (Keelung),,,,,,,,,,,,,,
鈺通大飯店,"1,404","28,085",65.77%,"2,163","60,756,019","43,077,510","107,029,227",334,474,98,60,966,,
Yuh-Tong Hotel,,,,,,,,,,,,,,
總計,"42,652","826,250",63.68%,"3,338","2,757,626,347","2,623,042,235","6,049,977,590","11,148","16,558","6,428","4,326","38,460",,
Total,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
列印日期：,,2015/3/9,,資料期間：,,2014年1月至2014年12月(Data for 2014/1～2014/12),,,,,,,,
,,住客類別統計,,,各地區旅客人數統計,,,,,,,,,
,,No. of Guests by Type,,,No. of Guests by Country / Region,,,,,,,,,
地區名稱,,FIT類別,GROUP類別,類別合計,本國,大陸,華僑,北美,日本,亞洲,歐洲,澳洲,其他,合計
Region,,FIT,GROUP,Total,Domestic,China,Chinese Overseas,North American,Japan,Asia(Excluding Jap.),Europe,Austrlia,Other,Total
臺北地區 Taipei,國際Internation,"2,235,622","1,321,236","3,556,858","459,279","677,775","40,479","333,708","1,114,178","545,040","157,557","41,714","76,677","3,446,407"
臺北地區 Taipei,一般Standard,"706,282","393,308","1,099,590","144,895","266,630","12,935","42,352","345,472","155,301","31,908","10,534","30,553","1,040,580"
臺北地區 Taipei,小計SubTotal,"2,941,904","1,714,544","4,656,448","604,174","944,405","53,414","376,060","1,459,650","700,341","189,465","52,248","107,230","4,486,987"
高雄地區 Kaohsiung,國際Internation,"647,722","608,602","1,256,324","549,368","258,186","11,937","42,529","193,953","100,260","37,070","7,085","30,942","1,231,330"
高雄地區 Kaohsiung,一般Standard,"42,779","63,236","106,015","59,228","32,709",0,924,"2,103","5,985","1,737",196,660,"103,542"
高雄地區 Kaohsiung,小計SubTotal,"690,501","671,838","1,362,339","608,596","290,895","11,937","43,453","196,056","106,245","38,807","7,281","31,602","1,334,872"
臺中地區 Taichung,國際Internation,"252,964","201,142","454,106","174,219","95,658","28,953","19,326","67,681","31,955","18,584","2,996","5,210","444,582"
臺中地區 Taichung,一般Standard,"86,822","45,290","132,112","74,519","29,748",356,"5,298","5,297","7,308","6,700",609,594,"130,429"
臺中地區 Taichung,小計SubTotal,"339,786","246,432","586,218","248,738","125,406","29,309","24,624","72,978","39,263","25,284","3,605","5,804","575,011"
花蓮地區 Hualien,國際Internation,"353,442","415,980","769,422","497,833","167,845","5,970","2,104","68,875","21,766","2,291",786,"1,021","768,491"
花蓮地區 Hualien,小計SubTotal,"353,442","415,980","769,422","497,833","167,845","5,970","2,104","68,875","21,766","2,291",786,"1,021","768,491"
風景區 Scenic Area,國際Internation,"806,151","576,830","1,382,981","1,117,501","135,225","1,141","18,133","25,884","44,513","10,216","1,652","17,957","1,372,222"
風景區 Scenic Area,一般Standard,"69,429","137,029","206,458","120,683","79,387",0,774,"1,638","2,737",855,138,31,"206,243"
風景區 Scenic Area,小計SubTotal,"875,580","713,859","1,589,439","1,238,184","214,612","1,141","18,907","27,522","47,250","11,071","1,790","17,988","1,578,465"
桃竹苗地區 TauHsiuMiao,國際Internation,"396,200","404,144","800,344","238,019","144,577","7,728","89,067","45,225","137,648","34,038","3,343","74,218","773,863"
桃竹苗地區 TauHsiuMiao,一般Standard,"197,895","204,984","402,879","101,969","102,369","2,916","20,849","31,118","52,186","16,372","2,144","66,557","396,480"
桃竹苗地區 TauHsiuMiao,小計SubTotal,"594,095","609,128","1,203,223","339,988","246,946","10,644","109,916","76,343","189,834","50,410","5,487","140,775","1,170,343"
其他地區 Other,國際Internation,"751,426","726,263","1,477,689","1,038,062","229,689",0,"38,988","53,623","68,603","23,836","3,274","9,876","1,465,951"
其他地區 Other,一般Standard,"139,327","206,594","345,921","163,215","118,374","3,930","11,488","8,116","23,469","4,223","1,169","7,259","341,243"
其他地區 Other,小計SubTotal,"890,753","932,857","1,823,610","1,201,277","348,063","3,930","50,476","61,739","92,072","28,059","4,443","17,135","1,807,194"
,總計 Total,"6,686,061","5,304,638","11,990,699","4,738,790","2,338,172","116,345","625,540","1,963,163","1,196,771","345,387","75,640","321,555","11,721,363"
,,,,,,,,,,,,,,
,住客類別統計,,,各地區旅客人數統計,,,,,,,,,,
,No. of Guests by Type,,,No. of Guests by Country / Region,,,,,,,,,,
類別,FIT類別,GROUP類別,類別合計,本國,大陸,華僑,北美,日本,亞洲,歐洲,澳洲,其他,合計,
Kind,FIT,GROUP,Total,Domestic,China,Chinese Overseas,North American,Japan,Asia(Excluding Jap.),Europe,Austrlia,Other,Total,
國際Internation,"5,443,527","4,254,197","9,697,724","4,074,281","1,708,955","96,208","543,855","1,569,419","949,785","283,592","60,850","215,901","9,502,846",
一般Standard,"1,242,534","1,050,441","2,292,975","664,509","629,217","20,137","81,685","393,744","246,986","61,795","14,790","105,654","2,218,517",
小計SubTotal,"6,686,061","5,304,638","11,990,699","4,738,790","2,338,172","116,345","625,540","1,963,163","1,196,771","345,387","75,640","321,555","11,721,363",
,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
列印日期：,2015/3/9,臺北地區 Taipei,,資料期間：,,2014年1月至2014年12月(Data for 2014/1～2014/12),,,,,,,,
,住客類別統計,,,各地區旅客人數統計,,,,,,,,,,
,No. of Guests by Type,,,No. of Guests by Country / Region,,,,,,,,,,
旅館名稱,FIT類別,GROUP類別,類別合計,本國,大陸,華僑,北美,日本,亞洲,歐洲,澳洲,其他,合計,
Hotel Name,FIT,GROUP,Total,Domestic,China,Chinese Overseas,North American,Japan,Asia(Excluding Jap.),Europe,Austrlia,Other,Total,
圓山大飯店,"44,953","100,484","145,437","27,306","62,419",0,"6,483","33,303","8,235","3,843",965,"1,344","143,898",
The Grand Hotel,,,,,,,,,,,,,,
國賓大飯店,"88,960","97,243","186,203","9,129","21,506","6,646","5,570","114,090","10,519","4,552","1,286","9,131","182,429",
The Ambassador Hotel,,,,,,,,,,,,,,
台北華國大飯店,"66,670","85,642","152,312","7,991","12,104",0,"14,156","83,016","5,398","24,808",819,"1,714","150,006",
Imperial Hotel Taipei,,,,,,,,,,,,,,
華泰王子大飯店,"26,601","18,477","45,078","2,262","8,148","2,012",280,"29,301","1,081",273,71,168,"43,596",
Gloria Prince Hotel,,,,,,,,,,,,,,
國王大飯店,"8,898","20,770","29,668",964,"4,529",0,111,"22,778",325,116,27,603,"29,453",
Emperor Hotel,,,,,,,,,,,,,,
豪景大酒店,"31,473","108,892","140,365","4,545","34,733","22,320","2,208","30,996","20,047","1,623",896,"10,679","128,047",
Hotel Riverview Taipei,,,,,,,,,,,,,,
台北凱撒大飯店,"287,624","38,490","326,114","34,133","45,571",0,"7,312","122,305","107,616","5,574","2,777",826,"326,114",
Caesar Park Hotel Taipei,,,,,,,,,,,,,,
康華大飯店,"37,370","73,403","110,773","10,342","18,507",0,"2,602","54,046","15,076","2,329",663,"4,055","107,620",
Golden China Hotel,,,,,,,,,,,,,,
神旺大飯店,"124,830","23,115","147,945","26,328","51,286",0,"11,572","22,112","29,682","4,707","1,787",471,"147,945",
San Want Hotel,,,,,,,,,,,,,,
兄弟大飯店,"44,062","56,399","100,461","13,909","27,288",0,"3,142","26,361","12,114","2,436",409,"13,145","98,804",
Brother Hotel,,,,,,,,,,,,,,
三德大飯店,"15,482","146,602","162,084","5,152","38,875","4,796","1,503","98,518","9,809",960,901,669,"161,183",
Santos Hotel,,,,,,,,,,,,,,
亞都麗緻大飯店,"87,841","12,578","100,419","26,827","12,578","4,705","9,038","26,576","7,503","7,246","1,411",459,"96,343",
The Landis Taipei Hotel,,,,,,,,,,,,,,
國聯大飯店,"56,408","46,089","102,497","37,987","28,386",0,"4,617","13,855","8,852","4,572","1,218",540,"100,027",
United Hotel,,,,,,,,,,,,,,
台北寒舍喜來登大飯店,"162,614","105,946","268,560","27,322","49,026",0,"36,415","77,305","40,084","11,859","3,849","10,091","255,951",
Sheraton Taipei Hotel,,,,,,,,,,,,,,
老爺大酒店,"97,840","6,341","104,181","4,853","5,448",0,"1,873","79,202","6,542","1,213",564,"3,680","103,375",
Hotel Royal Taipei,,,,,,,,,,,,,,
福華大飯店,"219,599","39,579","259,178","47,978","48,303",0,"39,637","46,987","37,000","19,806","6,168","5,550","251,429",
Howard Plaza Hotel,,,,,,,,,,,,,,
台北君悅酒店,"164,540","72,622","237,162","28,938","47,490",0,"59,208","18,294","42,373","16,644","4,379","2,988","220,314",
Grand Hyatt Taipei,,,,,,,,,,,,,,
晶華酒店,"187,584","58,682","246,266","49,836","25,028",0,"21,913","99,066","28,007","10,628","2,457","1,328","238,263",
The Regent Taipei,,,,,,,,,,,,,,
西華大飯店,"72,661","52,604","125,265","20,872","18,078",0,"16,968","33,520","18,437","7,360","1,161","1,462","117,858",
The Sherwood Hotel Taipei,,,,,,,,,,,,,,
遠東國際大飯店,"77,088","33,039","110,127","11,185","23,559",0,"22,642","7,061","25,174","7,646","1,817","2,285","101,369",
Far Eastern Plaza Hotel (Taipei),,,,,,,,,,,,,,
台北威斯汀六福皇宮,"76,711","29,195","105,906","11,241","20,199",0,"19,578","20,322","19,337","4,270","1,763","1,233","97,943",
The Westin Taipei,,,,,,,,,,,,,,
美麗信花園酒店,"44,314","62,205","106,519","18,352","18,771",0,"4,646","46,602","9,986","3,343","1,696",68,"103,464",
Miramar Garden Taipei,,,,,,,,,,,,,,
台北寒舍艾美酒店,"59,187","6,239","65,426","12,377","14,417",0,"10,993","1,851","17,232","3,215","1,293",686,"62,064",
Le Meridien Taipei Hotel,,,,,,,,,,,,,,
台北W飯店,"152,312","26,600","178,912","19,450","41,526",0,"31,241","6,711","64,611","8,534","3,337","3,502","178,912",
W Taipei,,,,,,,,,,,,,,
亞士都飯店,"13,223","5,666","18,889","4,416","1,476",298,565,"9,236","1,493",332,100,182,"18,098",
Astar Hotel,,,,,,,,,,,,,,
第一大飯店,"4,355","112,893","117,248","10,353","48,494","7,929","3,032","30,741","5,785",517,239,"7,492","114,582",
First Hotel,,,,,,,,,,,,,,
六福客棧,"58,063","67,502","125,565","8,719","36,586",0,465,"72,372","4,820",106,96,"1,497","124,661",
The Leofoo Hotel,,,,,,,,,,,,,,
帝后大飯店,"6,778","16,800","23,578","2,044","1,558",376,698,"16,686",983,618,149,228,"23,340",
Empress Hotel,,,,,,,,,,,,,,
華華大飯店,"10,760","15,108","25,868","1,933","5,144","3,582",598,"7,032","1,305",97,79,"6,098","25,868",
Hotel Flowers,,,,,,,,,,,,,,
歐華酒店,"50,761",0,"50,761","2,440","5,893",0,"3,930","23,747","6,383","4,554",959,324,"48,230",
The Riviera Hotel,,,,,,,,,,,,,,
慶泰大飯店,"13,897","32,676","46,573","3,408","5,641",736,0,"31,990",300,"2,019",0,"2,189","46,283",
Gala Hotel,,,,,,,,,,,,,,
天成大飯店,"151,019","6,840","157,859","8,300","18,250",0,"6,235","39,666","57,647","3,783","2,699","1,210","137,790",
Cosmos Hotel,,,,,,,,,,,,,,
福容大飯店 台北,"15,236","15,405","30,641","5,244","12,469",0,"1,496","4,859","2,939","1,170",247,"1,455","29,879",
The Fullon Hotel Taipei,,,,,,,,,,,,,,
首都大飯店,"55,815",0,"55,815","15,915","14,356",14,"2,624","13,967","4,882","1,683",410,477,"54,328",
Capital Hotel,,,,,,,,,,,,,,
台北君品大酒店,"120,752","27,864","148,616","17,543","39,677",0,"9,818","32,760","22,271","6,719","2,446","6,097","137,331",
Palais De Chine Hotel Taipei,,,,,,,,,,,,,,
台北花園大酒店,"84,320","63,915","148,235","9,214","43,270",0,"4,041","51,193","27,189","4,069",770,868,"140,614",
Taipei Garden Hotel,,,,,,,,,,,,,,
日勝生加賀屋國際溫泉飯店,"33,954","2,125","36,079","23,541","5,899",0,477,"4,101",440,105,103,29,"34,695",
Radium-Kagaya,,,,,,,,,,,,,,
北投麗禧溫泉酒店,"23,227","7,537","30,764","14,941","9,009",0,"1,007","1,494","1,491",500,299,299,"29,040",
Grand View Resort,,,,,,,,,,,,,,
寒舍艾麗酒店,"64,122","18,977","83,099","16,884","18,908",0,"7,366","5,628","17,373","5,636","1,938","2,108","75,841",
Humble House Hotel Taipei,,,,,,,,,,,,,,
總計,"2,941,904","1,714,544","4,656,448","604,174","944,405","53,414","376,060","1,459,650","700,341","189,465","52,248","107,230","4,486,987",
Total,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
列印日期：,2015/3/9,高雄地區 Kaohsiung,,資料期間：,,2014年1月至2014年12月(Data for 2014/1～2014/12),,,,,,,,
,住客類別統計,,,各地區旅客人數統計,,,,,,,,,,
,No. of Guests by Type,,,No. of Guests by Country / Region,,,,,,,,,,
旅館名稱,FIT類別,GROUP類別,類別合計,本國,大陸,華僑,北美,日本,亞洲,歐洲,澳洲,其他,合計,
Hotel Name,FIT,GROUP,Total,Domestic,China,Chinese Overseas,North American,Japan,Asia(Excluding Jap.),Europe,Austrlia,Other,Total,
華王大飯店,"47,091","50,106","97,197","44,979","18,178",0,"1,539","18,360","8,020","2,559",187,144,"93,966",
Hotel Kingdom,,,,,,,,,,,,,,
華園大飯店,"32,126","80,125","112,251","56,835","35,819",644,948,"4,436","10,420",595,144,0,"109,841",
Hotel Holiday Garden Kaohsiung,,,,,,,,,,,,,,
高雄國賓大飯店,"89,791","109,809","199,600","75,981","50,231",0,"5,200","46,175","10,571","3,692",853,"3,632","196,335",
The Ambassador Hotel Kaohsiung,,,,,,,,,,,,,,
漢來大飯店,"153,350","54,199","207,549","80,221","30,231","11,182","20,968","21,475","7,454","14,226","3,156","18,636","207,549",
Grand Hi-Lai Hotel,,,,,,,,,,,,,,
高雄福華大飯店,"104,162","57,849","162,011","59,122","21,910",0,"4,341","45,311","18,338","4,510",865,"3,919","158,316",
Howard Plaza Hotel Kaohsiung,,,,,,,,,,,,,,
君鴻國際酒店,"82,351","153,161","235,512","113,215","52,850",0,"6,090","15,130","28,153","6,825","1,225","3,539","227,027",
85 SKY TOWER HOTEL,,,,,,,,,,,,,,
寒軒國際大飯店,"88,746","64,866","153,612","75,238","32,224",0,"2,151","29,766","7,898","3,304",493,513,"151,587",
Han-Hsien lnternational Hotel,,,,,,,,,,,,,,
麗尊大酒店,"50,105","38,487","88,592","43,777","16,743",111,"1,292","13,300","9,406","1,359",162,559,"86,709",
The Lees Hotel,,,,,,,,,,,,,,
福容大飯店 高雄,"42,779","63,236","106,015","59,228","32,709",0,924,"2,103","5,985","1,737",196,660,"103,542",
Fullon Hotel Kaohsiung,,,,,,,,,,,,,,
總計,"690,501","671,838","1,362,339","608,596","290,895","11,937","43,453","196,056","106,245","38,807","7,281","31,602","1,334,872",
Total,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
列印日期：,2015/3/9,臺中地區 Taichung,,資料期間：,,2014年1月至2014年12月(Data for 2014/1～2014/12),,,,,,,,
,住客類別統計,,,各地區旅客人數統計,,,,,,,,,,
,No. of Guests by Type,,,No. of Guests by Country / Region,,,,,,,,,,
旅館名稱,FIT類別,GROUP類別,類別合計,本國,大陸,華僑,北美,日本,亞洲,歐洲,澳洲,其他,合計,
Hotel Name,FIT,GROUP,Total,Domestic,China,Chinese Overseas,North American,Japan,Asia(Excluding Jap.),Europe,Austrlia,Other,Total,
全國大飯店,"41,348","26,884","68,232","26,609","10,860",480,"2,606","16,239","4,941","1,936",940,"1,479","66,090",
Hotel National,,,,,,,,,,,,,,
通豪大飯店,"17,029","79,214","96,243","4,331","45,369","28,473",629,"12,698","3,986",78,84,4,"95,652",
Plaza International Hotel,,,,,,,,,,,,,,
長榮桂冠酒店(台中),"65,704","34,053","99,757","44,366","12,867",0,"8,797","13,982","6,636","8,411",859,"2,328","98,246",
Evergreen Laurel Hotel (Taichung),,,,,,,,,,,,,,
台中福華大飯店,"52,315","26,968","79,283","34,963","9,377",0,"3,185","15,293","10,616","3,032",311,102,"76,879",
Howard Prince Hotel Taichung,,,,,,,,,,,,,,
台中金典酒店,"76,568","34,023","110,591","63,950","17,185",0,"4,109","9,469","5,776","5,127",802,"1,297","107,715",
The Splendor Hotel,,,,,,,,,,,,,,
裕元花園酒店,"52,812","8,184","60,996","37,021","5,166",42,"4,782","2,989","4,449","4,521",498,320,"59,788",
Windsor Hotel,,,,,,,,,,,,,,
台中港酒店,"34,010","37,106","71,116","37,498","24,582",314,516,"2,308","2,859","2,179",111,274,"70,641",
Taichung Harbor Hotel,,,,,,,,,,,,,,
總計,"339,786","246,432","586,218","248,738","125,406","29,309","24,624","72,978","39,263","25,284","3,605","5,804","575,011",
Total,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
列印日期：,2015/3/9,花蓮地區 Hualien,,資料期間：,,2014年1月至2014年12月(Data for 2014/1～2014/12),,,,,,,,
,住客類別統計,,,各地區旅客人數統計,,,,,,,,,,
,No. of Guests by Type,,,No. of Guests by Country / Region,,,,,,,,,,
旅館名稱,FIT類別,GROUP類別,類別合計,本國,大陸,華僑,北美,日本,亞洲,歐洲,澳洲,其他,合計,
Hotel Name,FIT,GROUP,Total,Domestic,China,Chinese Overseas,North American,Japan,Asia(Excluding Jap.),Europe,Austrlia,Other,Total,
花蓮亞士都飯店,"15,239","81,248","96,487","27,340","63,115",399,474,"4,357",137,591,0,0,"96,413",
Astar Hotel,,,,,,,,,,,,,,
統帥大飯店,"64,605","79,121","143,726","82,315","31,192","5,179",26,"21,789","2,371",714,24,0,"143,610",
Marshal Hotel,,,,,,,,,,,,,,
花蓮翰品酒店,"44,208","58,416","102,624","65,026","16,863",0,469,"10,403","7,566",510,452,729,"102,018",
Hualien Chateau de Chine Hotel,,,,,,,,,,,,,,
美侖大飯店,"97,414","122,214","219,628","124,496","50,682",392,632,"32,136","10,678",329,227,56,"219,628",
Parkview Hotel,,,,,,,,,,,,,,
遠雄悅來大飯店,"131,976","74,981","206,957","198,656","5,993",0,503,190,"1,014",147,83,236,"206,822",
"Farglory Hotel, Hualien",,,,,,,,,,,,,,
總計,"353,442","415,980","769,422","497,833","167,845","5,970","2,104","68,875","21,766","2,291",786,"1,021","768,491",
Total,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
列印日期：,2015/3/9,風景區 Scenic Area,,資料期間：,,2014年1月至2014年12月(Data for 2014/1～2014/12),,,,,,,,
,住客類別統計,,,各地區旅客人數統計,,,,,,,,,,
,No. of Guests by Type,,,No. of Guests by Country / Region,,,,,,,,,,
旅館名稱,FIT類別,GROUP類別,類別合計,本國,大陸,華僑,北美,日本,亞洲,歐洲,澳洲,其他,合計,
Hotel Name,FIT,GROUP,Total,Domestic,China,Chinese Overseas,North American,Japan,Asia(Excluding Jap.),Europe,Austrlia,Other,Total,
陽明山中國麗緻大飯店,"13,189","4,239","17,428","13,029",694,"1,061",305,318,"1,484",187,100,250,"17,428",
Hotel Landis China Yangmingshan,,,,,,,,,,,,,,
曾文.山芙蓉渡假大酒店,"14,805","50,343","65,148","52,051","12,334",80,45,0,638,0,0,0,"65,148",
The Hibiscus Resort,,,,,,,,,,,,,,
高雄圓山大飯店,"10,565","44,932","55,497","16,494","27,500",0,407,"9,516",857,301,49,139,"55,263",
Grand Hotel Kaohsiung,,,,,,,,,,,,,,
礁溪老爺大酒店,"102,135","41,633","143,768","128,087","9,808",0,"1,722","1,956","1,490",372,221,8,"143,664",
Hotel Royal Chiao-His,,,,,,,,,,,,,,
長榮鳳凰酒店(礁溪),"88,056","57,766","145,822","127,792","4,299",0,"1,321","1,183","7,076",275,81,165,"142,192",
Evergreen Resort Hotel(Jiaosi),,,,,,,,,,,,,,
涵碧樓大飯店,"50,497","8,992","59,489","45,814","1,887",0,"3,324","4,091","2,086","1,085",300,35,"58,622",
The Lalu Sun Moon Lake,,,,,,,,,,,,,,
雲品溫泉酒店日月潭,"67,366","67,143","134,509","102,356","11,993",0,"3,139","3,193","5,918",376,0,"3,343","130,318",
Fleur De Chine Hotel,,,,,,,,,,,,,,
日月行館,"22,630","10,485","33,115","30,977","1,470",0,178,128,171,53,31,37,"33,045",
Wen Wan Hotel & Resorts,,,,,,,,,,,,,,
凱撒大飯店,"171,365","54,295","225,660","196,593","14,009",0,"1,534","1,084","8,766","1,852",173,5,"224,016",
Caesar Park Hotel Kenting,,,,,,,,,,,,,,
墾丁福華渡假飯店,"136,928","155,835","292,763","235,706","38,500",0,"2,636","1,715","11,963","1,233",358,652,"292,763",
Howard Beach Resort Kenting,,,,,,,,,,,,,,
東方渡假酒店,"8,733","7,729","16,462","15,031","1,294",0,7,37,17,37,6,14,"16,443",
Dong Fang Du Jia Jiudian Hotel,,,,,,,,,,,,,,
知本老爺大酒店,"73,424","45,456","118,880","98,067","5,779",0,0,"1,858",0,0,0,"13,176","118,880",
Hotel Royal Chihpen Spa,,,,,,,,,,,,,,
太魯閣晶英酒店,"46,458","27,982","74,440","55,504","5,658",0,"3,515",805,"4,047","4,445",333,133,"74,440",
"Silks Place Hotel, Taroko",,,,,,,,,,,,,,
龍谷大飯店,"12,968","34,202","47,170","46,223",796,0,0,36,86,14,0,0,"47,155",
Dragon Valley Hotel,,,,,,,,,,,,,,
水沙蓮觀光大飯店,"1,551","2,483","4,034","2,106","1,894",0,3,0,24,7,0,0,"4,034",
El Dorado Hotel,,,,,,,,,,,,,,
阿里山賓館,"11,691","3,221","14,912","9,733","3,856",0,182,443,494,170,27,7,"14,912",
Alishan House,,,,,,,,,,,,,,
名都觀光渡假大飯店,"3,122","34,852","37,974","8,201","29,773",0,0,0,0,0,0,0,"37,974",
Beau Max Resort Hotel,,,,,,,,,,,,,,
朝麗阿里山賓館,"29,871","21,102","50,973","36,098","10,197",0,589,"1,157","2,133",664,111,24,"50,973",
Alishan House,,,,,,,,,,,,,,
南台灣觀光大飯店,"10,226","41,169","51,395","18,322","32,871",0,0,2,0,0,0,0,"51,195",
South Formosa Hotel,,,,,,,,,,,,,,
總計,"875,580","713,859","1,589,439","1,238,184","214,612","1,141","18,907","27,522","47,250","11,071","1,790","17,988","1,578,465",
Total,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
列印日期：,2015/3/9,桃竹苗地區 TauHsiuMiao,,資料期間：,,2014年1月至2014年12月(Data for 2014/1～2014/12),,,,,,,,
,住客類別統計,,,各地區旅客人數統計,,,,,,,,,,
,No. of Guests by Type,,,No. of Guests by Country / Region,,,,,,,,,,
旅館名稱,FIT類別,GROUP類別,類別合計,本國,大陸,華僑,北美,日本,亞洲,歐洲,澳洲,其他,合計,
Hotel Name,FIT,GROUP,Total,Domestic,China,Chinese Overseas,North American,Japan,Asia(Excluding Jap.),Europe,Austrlia,Other,Total,
桃園大飯店,"23,651","140,809","164,460","15,462","86,175","2,127",920,"1,555","11,986",379,99,"45,657","164,360",
Taoyuan Hotel,,,,,,,,,,,,,,
尊爵天際大飯店,"27,474","103,729","131,203","6,370","22,223","4,118","3,590","2,472","59,446","3,857",378,"9,516","111,970",
Ｍonarch-Skyline Hotel,,,,,,,,,,,,,,
南方莊園,"21,593","36,266","57,859","32,273","9,607","1,483",121,546,492,155,4,"13,097","57,778",
South Gardens Resort,,,,,,,,,,,,,,
台北諾富特華航桃園機場飯店,"92,828","69,888","162,716","49,887","8,267",0,"24,355","24,830","41,243","10,478","2,096",866,"162,022",
Novotel Taipei Taoyuan International Airport,,,,,,,,,,,,,,
新竹喜來登大飯店,"102,457","25,905","128,362","53,913","6,191",0,"37,955","3,925","12,463","7,027",364,"2,982","124,820",
Sheraton Hsinchu Hotel,,,,,,,,,,,,,,
新竹老爺大酒店,"55,275","16,678","71,953","31,856","7,675",0,"10,436","7,594","6,080","4,885",230,"1,797","70,553",
Hotel Royal Hsinchu,,,,,,,,,,,,,,
新竹國賓大飯店,"72,922","10,869","83,791","48,258","4,439",0,"11,690","4,303","5,938","7,257",172,303,"82,360",
The Ambassador Hotel Hsinchu,,,,,,,,,,,,,,
尊爵大飯店,"22,624","47,481","70,105","2,982","9,407",509,"2,856","4,412","9,984","2,400",260,"37,256","70,066",
Monarch Plaza Hotel,,,,,,,,,,,,,,
古華花園飯店,"71,751","30,213","101,964","28,370","21,920","2,357","7,278","8,733","15,517","3,577","1,265","10,921","99,938",
Hotel Kuva Chateau,,,,,,,,,,,,,,
福容大飯店 桃園,"29,742","48,662","78,404","15,616","25,581",50,"1,918","4,211","9,177","4,436",195,"15,682","76,866",
Fullon Hotel Taoyuan,,,,,,,,,,,,,,
福容大飯店 林口,"42,084","32,185","74,269","14,759","20,955",0,"4,007","11,284","14,775","3,869",280,"2,303","72,232",
Fullon Hotel Linkou,,,,,,,,,,,,,,
豐邑喜來登大飯店,"11,385","2,879","14,264","5,990",687,0,"4,215",438,"1,386",779,38,337,"13,870",
Glory Hotel,,,,,,,,,,,,,,
苗栗兆品酒店,"20,309","43,564","63,873","34,252","23,819",0,575,"2,040","1,347","1,311",106,58,"63,508",
Miaoli Maison De Chine,,,,,,,,,,,,,,
總計,"594,095","609,128","1,203,223","339,988","246,946","10,644","109,916","76,343","189,834","50,410","5,487","140,775","1,170,343",
Total,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
列印日期：,2015/3/9,其他地區 Other,,資料期間：,,2014年1月至2014年12月(Data for 2014/1～2014/12),,,,,,,,
,住客類別統計,,,各地區旅客人數統計,,,,,,,,,,
,No. of Guests by Type,,,No. of Guests by Country / Region,,,,,,,,,,
旅館名稱,FIT類別,GROUP類別,類別合計,本國,大陸,華僑,北美,日本,亞洲,歐洲,澳洲,其他,合計,
